State,StateCode,County,CountyCode,BingeDrink,TeenBirths,PrimaryCare,PerHSGrads,PerSingleParentHH,ViolentCrime,UnhealthyFoods,PerFastFood
Nevada,28,Elko,1252.28,24,50,49,92,22,279,4,51
Nevada,28,Humboldt,1253.28,27,53,61,95,31,475,6,28
Nevada,28,Lander,1254.28,24,41,117,95,21,749,6,17
Nevada,28,Lincoln,1255.28,16,14,86,52,25,69,37,40
Nevada,28,Lyon,1256.28,21,42,27,88,26,179,5,55
Nevada,28,Mineral,1257.28,21,42,108,77,33,440,14,33
Nevada,28,Nye,1258.28,15,46,39,95,36,310,7,49
Nevada,28,Washoe,1259.28,21,48,126,89,32,525,6,53
Nevada,28,White Pine,1260.28,13,45,99,83,51,173,9,27
Nevada,28,Carson City,1261.28,19,60,119,98,41,375,3,49
New Hampshire,29,Belknap,1262.29,16,25,69,90,30,181,0,35
New Hampshire,29,Carroll,1263.29,17,19,102,88,32,145,0,31
New Hampshire,29,Cheshire,1264.29,16,18,108,86,27,170,0,38
New Hampshire,29,Coos,1265.29,19,33,169,84,31,136,1,38
New Hampshire,29,Grafton,1266.29,18,16,377,88,28,154,1,35
New Hampshire,29,Hillsborough,1267.29,18,22,114,84,27,203,6,49
New Hampshire,29,Merrimack,1268.29,16,19,189,85,28,127,0,51
New Hampshire,29,Rockingham,1269.29,19,12,105,90,18,121,9,53
New Hampshire,29,Strafford,1270.29,17,18,105,79,25,139,12,49
New Hampshire,29,Sullivan,1271.29,16,38,126,83,26,173,0,50
New Jersey,30,Atlantic,1272.3,18,40,90,83,37,534,13,38
New Jersey,30,Bergen,1273.3,16,8,172,97,18,107,1,49
New Jersey,30,Burlington,1274.3,15,21,97,96,25,160,7,58
New Jersey,30,Camden,1275.3,17,38,121,84,37,605,5,58
New Jersey,30,Cape May,1276.3,18,29,44,96,35,325,14,41
New Jersey,30,Cumberland,1277.3,17,75,60,79,44,625,22,56
New Jersey,30,Essex,1278.3,14,39,155,87,45,679,1,53
New Jersey,30,Gloucester,1279.3,18,18,66,93,24,223,10,57
New Jersey,30,Hudson,1280.3,16,39,86,79,44,571,0,56
New Jersey,30,Hunterdon,1281.3,18,4,215,91,14,61,6,45
New Jersey,30,Mercer,1282.3,16,26,134,94,32,435,3,50
New Jersey,30,Middlesex,1283.3,13,18,158,82,23,194,3,54
New Jersey,30,Monmouth,1284.3,17,16,153,100,20,209,6,44
New Jersey,30,Morris,1285.3,15,7,147,95,14,87,4,49
New Jersey,30,Ocean,1286.3,14,22,59,89,20,134,10,51
New Jersey,30,Passaic,1287.3,14,41,94,81,35,499,2,54
New Jersey,30,Salem,1288.3,15,38,54,77,34,289,12,58
New Jersey,30,Somerset,1289.3,14,12,182,94,14,81,4,49
New Jersey,30,Sussex,1290.3,18,9,51,96,18,65,8,45
New Jersey,30,Union,1291.3,16,27,106,86,32,433,1,46
New Jersey,30,Warren,1292.3,16,16,107,92,24,121,7,55
New Mexico,31,Bernalillo,1293.3101,13,59,172,65,38,879,7,56
New Mexico,31,Chaves,1294.3101,13,80,116,75,40,718,5,41
New Mexico,31,Cibola,1295.3101,12,73,132,72,48,394,15,58
New Mexico,31,Colfax,1296.3101,16,56,93,74,41,582,11,38
New Mexico,31,Curry,1297.3101,14,92,85,82,38,640,1,47
New Mexico,31,Dona Ana,1298.3101,15,76,87,68,36,433,31,50
New Mexico,31,Eddy,1299.3101,15,81,64,73,33,530,3,47
New Mexico,31,Grant,1300.3101,15,68,113,81,40,377,5,44
New Mexico,31,Lea,1301.3101,14,93,52,75,35,667,2,48
New Mexico,31,Luna,1302.3101,15,96,44,70,44,458,10,44
New Mexico,31,McKinley,1303.3101,12,62,134,66,47,585,38,51
New Mexico,31,Mora,1304.3101,10,39,20,82,41,35,17,33
New Mexico,31,Otero,1305.3101,13,54,74,79,33,485,4,50
New Mexico,31,Quay,1306.3101,9,70,89,73,37,707,12,53
New Mexico,31,Roosevelt,1307.3101,13,63,64,83,34,508,5,50
New Mexico,31,Sandoval,1308.3101,12,41,92,73,33,371,22,57
New Mexico,31,San Juan,1309.3101,13,66,81,64,38,692,35,61
New Mexico,31,San Miguel,1310.3101,19,46,113,72,52,945,10,42
New Mexico,31,Santa Fe,1311.3101,13,49,162,56,35,429,15,36
New Mexico,31,Sierra,1312.3101,10,56,32,61,50,404,10,45
New Mexico,31,Torrance,1313.3101,13,44,12,67,39,359,41,44
New Mexico,31,Valencia,1314.3101,12,61,37,64,39,605,28,63
New York,32,Albany,1315.3199,18,19,164,79,36,457,9,47
New York,32,Allegany,1316.3199,19,20,57,81,31,208,2,38
New York,32,Bronx,1317.3199,14,49,108,60,64,583,0,62
New York,32,Broome,1318.3199,17,25,143,82,37,249,12,46
New York,32,Cattaraugus,1319.3199,16,33,90,76,33,234,0,37
New York,32,Cayuga,1320.3199,25,27,35,73,31,210,0,45
New York,32,Chautauqua,1321.3199,22,32,76,82,35,228,0,40
New York,32,Chemung,1322.3199,15,39,85,73,39,233,11,45
New York,32,Chenango,1323.3199,18,34,84,83,36,92,0,30
New York,32,Clinton,1324.3199,27,22,96,79,31,202,4,35
New York,32,Columbia,1325.3199,23,25,81,78,30,211,0,35
New York,32,Cortland,1326.3199,13,20,85,77,31,230,0,42
New York,32,Delaware,1327.3199,15,23,59,85,30,174,1,35
New York,32,Dutchess,1328.3199,17,15,100,79,25,307,10,39
New York,32,Erie,1329.3199,18,28,144,76,36,519,7,49
New York,32,Essex,1330.3199,24,23,69,82,30,165,1,22
New York,32,Franklin,1331.3199,18,34,97,75,32,199,4,39
New York,32,Fulton,1332.3199,21,36,64,76,46,205,0,42
New York,32,Genesee,1333.3199,17,24,54,84,29,168,0,40
New York,32,Greene,1334.3199,15,24,53,81,31,256,0,28
New York,32,Herkimer,1335.3199,24,31,53,79,30,307,20,36
New York,32,Kings,1336.3199,13,33,130,64,41,583,0,52
New York,32,Livingston,1337.3199,16,12,78,83,27,106,17,42
New York,32,Madison,1338.3199,14,18,116,83,31,89,17,37
New York,32,Monroe,1339.3199,16,29,184,79,37,387,8,48
New York,32,Montgomery,1340.3199,17,44,93,72,40,277,0,42
New York,32,Nassau,1341.3199,15,12,220,91,18,176,1,47
New York,32,New York,1342.3199,21,31,280,67,45,584,0,35
New York,32,Niagara,1343.3199,18,28,73,83,35,366,13,46
New York,32,Oneida,1344.3199,14,33,129,80,36,287,13,38
New York,32,Onondaga,1345.3199,16,30,187,77,36,382,7,49
New York,32,Ontario,1346.3199,21,21,121,86,27,110,12,45
New York,32,Orange,1347.3199,20,24,84,83,22,266,8,43
New York,32,Orleans,1348.3199,15,33,31,85,34,184,17,49
New York,32,Oswego,1349.3199,23,29,52,76,31,143,21,43
New York,32,Otsego,1350.3199,15,12,172,80,29,174,2,35
New York,32,Putnam,1351.3199,21,6,76,91,14,80,7,44
New York,32,Queens,1352.3199,14,26,113,69,33,583,0,51
New York,32,Rensselaer,1353.3199,23,27,87,82,35,335,9,51
New York,32,Rockland,1354.3199,11,18,135,86,17,174,6,46
New York,32,St. Lawrence,1355.3199,20,24,75,77,34,190,5,33
New York,32,Saratoga,1356.3199,19,16,114,87,22,81,11,41
New York,32,Schenectady,1357.3199,16,30,160,75,37,458,11,54
New York,32,Schoharie,1358.3199,14,16,31,81,30,85,27,30
New York,32,Seneca,1359.3199,12,29,38,77,33,136,0,40
New York,32,Steuben,1360.3199,15,30,88,82,30,159,1,35
New York,32,Suffolk,1361.3199,18,18,110,88,22,177,5,47
New York,32,Sullivan,1362.3199,19,34,71,74,33,283,0,38
New York,32,Tioga,1363.3199,18,31,62,84,26,64,21,38
New York,32,Tompkins,1364.3199,14,8,143,82,26,150,15,42
New York,32,Ulster,1365.3199,23,20,139,78,30,248,19,36
New York,32,Warren,1366.3199,21,27,158,81,33,149,13,29
New York,32,Washington,1367.3199,13,31,38,79,28,159,20,41
New York,32,Wayne,1368.3199,15,32,49,82,30,178,16,50
New York,32,Westchester,1369.3199,15,18,234,85,26,257,2,43
New York,32,Wyoming,1370.3199,18,20,84,80,28,123,1,49
New York,32,Yates,1371.3199,17,17,94,82,27,53,0,28
North Carolina,33,Alamance,1372.33,11,49,83,79,39,459,16,50
North Carolina,33,Alexander,1373.33,13,51,44,77,20,214,22,41
North Carolina,33,Alleghany,1374.33,14,49,163,81,39,69,1,28
North Carolina,33,Anson,1375.33,7,69,72,78,45,468,32,50
North Carolina,33,Ashe,1376.33,9,57,113,81,28,138,2,42
North Carolina,33,Beaufort,1377.33,7,63,101,79,34,517,1,43
North Carolina,33,Bladen,1378.33,6,68,59,79,52,528,2,63
North Carolina,33,Brunswick,1379.33,14,54,63,81,32,241,27,39
North Carolina,33,Buncombe,1380.33,13,45,215,81,31,323,16,42
North Carolina,33,Burke,1381.33,9,61,109,89,30,194,25,54
North Carolina,33,Cabarrus,1382.33,12,50,142,86,27,236,9,53
North Carolina,33,Caldwell,1383.33,9,60,81,84,30,178,23,61
North Carolina,33,Carteret,1384.33,17,41,115,82,35,314,0,35
North Carolina,33,Catawba,1385.33,13,56,110,86,31,390,15,51
North Carolina,33,Chatham,1386.33,14,46,63,77,27,187,19,38
North Carolina,33,Cherokee,1387.33,10,59,94,88,23,211,0,52
North Carolina,33,Clay,1388.33,5,45,87,85,20,137,1,30
North Carolina,33,Columbus,1389.33,7,71,65,83,44,509,0,60
North Carolina,33,Cumberland,1390.33,12,57,122,82,42,697,16,56
North Carolina,33,Davidson,1391.33,12,55,51,80,31,293,0,39
North Carolina,33,Davie,1392.33,10,37,63,77,22,185,22,47
North Carolina,33,Duplin,1393.33,7,75,42,70,40,321,0,50
North Carolina,33,Edgecombe,1394.33,8,73,40,78,50,676,25,62
North Carolina,33,Forsyth,1395.33,13,50,200,82,37,661,11,47
North Carolina,33,Franklin,1396.33,15,50,25,79,27,138,29,68
North Carolina,33,Gaston,1397.33,12,62,92,79,35,544,15,55
North Carolina,33,Gates,1398.33,8,43,9,82,43,76,0,20
North Carolina,33,Granville,1399.33,10,41,79,73,34,445,2,63
North Carolina,33,Guilford,1400.33,13,36,128,87,39,655,9,48
North Carolina,33,Halifax,1401.33,8,72,84,74,46,595,4,57
North Carolina,33,Haywood,1402.33,10,50,116,82,27,270,24,38
North Carolina,33,Henderson,1403.33,11,51,135,86,24,168,18,46
North Carolina,33,Hertford,1404.33,9,67,120,87,54,387,2,54
North Carolina,33,Johnston,1405.33,13,56,58,80,29,274,19,55
North Carolina,33,Lee,1406.33,12,76,88,84,36,272,0,55
North Carolina,33,Lenoir,1407.33,8,74,85,75,47,815,0,60
North Carolina,33,Lincoln,1408.33,9,50,82,84,30,196,0,52
North Carolina,33,McDowell,1409.33,7,56,57,79,32,173,0,47
North Carolina,33,Macon,1410.33,9,56,130,86,28,107,1,36
North Carolina,33,Madison,1411.33,9,39,88,82,24,61,33,42
North Carolina,33,Martin,1412.33,7,70,64,79,46,554,0,55
North Carolina,33,Mecklenburg,1413.33,16,44,142,79,35,796,6,46
North Carolina,33,Montgomery,1414.33,10,74,54,78,34,301,0,48
North Carolina,33,Moore,1415.33,13,47,100,74,33,259,0,34
North Carolina,33,Nash,1416.33,15,53,99,77,42,661,17,55
North Carolina,33,New Hanover,1417.33,18,34,153,78,35,541,11,43
North Carolina,33,Northampton,1418.33,12,61,20,81,52,384,1,31
North Carolina,33,Onslow,1419.33,18,81,64,83,31,360,26,56
North Carolina,33,Orange,1420.33,16,13,388,86,25,245,15,41
North Carolina,33,Pasquotank,1421.33,12,48,97,82,34,514,2,44
North Carolina,33,Pender,1422.33,13,44,41,85,38,253,29,56
North Carolina,33,Perquimans,1423.33,12,53,31,85,31,115,1,33
North Carolina,33,Person,1424.33,8,50,40,76,36,389,22,68
North Carolina,33,Randolph,1425.33,11,57,77,84,31,180,22,49
North Carolina,33,Richmond,1426.33,10,82,72,83,47,558,0,50
North Carolina,33,Robeson,1427.33,9,84,68,80,56,901,0,55
North Carolina,33,Rockingham,1428.33,16,60,68,74,38,355,29,47
North Carolina,33,Rutherford,1429.33,9,63,109,74,31,318,0,45
North Carolina,33,Scotland,1430.33,9,66,115,87,54,494,0,58
North Carolina,33,Stanly,1431.33,12,53,62,82,25,307,0,49
North Carolina,33,Stokes,1432.33,18,41,33,85,30,292,23,44
North Carolina,33,Surry,1433.33,6,54,117,81,29,272,0,44
North Carolina,33,Swain,1434.33,12,81,202,74,30,770,0,49
North Carolina,33,Transylvania,1435.33,15,41,123,84,27,208,0,42
North Carolina,33,Union,1436.33,12,43,77,91,20,291,12,56
North Carolina,33,Vance,1437.33,8,89,84,73,57,660,0,57
North Carolina,33,Wake,1438.33,15,30,120,84,26,333,6,52
North Carolina,33,Warren,1439.33,7,55,21,80,41,233,4,58
North Carolina,33,Wayne,1440.33,10,65,87,78,39,469,24,49
North Carolina,33,Wilkes,1441.33,9,56,64,82,26,289,1,40
North Carolina,33,Wilson,1442.33,12,68,63,73,44,495,0,53
North Carolina,33,Yadkin,1443.33,8,51,58,86,23,299,24,40
North Carolina,33,Yancey,1444.33,8,38,124,78,16,107,0,47
North Dakota,34,Barnes,1445.34,19,20,93,87,25,74,10,32
North Dakota,34,Bottineau,1446.34,22,17,32,100,20,10,19,22
North Dakota,34,Burleigh,1447.34,18,24,179,89,23,213,7,47
North Dakota,34,Cass,1448.34,23,21,205,93,25,237,5,49
North Dakota,34,Grand Forks,1449.34,22,20,249,85,24,228,12,52
North Dakota,34,McHenry,1450.34,26,17,19,90,27,32,39,0
North Dakota,34,McKenzie,1451.34,30,36,36,78,33,12,40,17
North Dakota,34,McLean,1452.34,19,12,12,90,17,88,21,7
North Dakota,34,Mercer,1453.34,18,15,114,90,16,110,5,31
North Dakota,34,Morton,1454.34,23,26,57,76,22,183,16,45
North Dakota,34,Mountrail,1455.34,24,63,122,73,34,41,8,30
North Dakota,34,Pembina,1456.34,22,21,81,83,18,57,12,42
North Dakota,34,Ramsey,1457.34,27,44,195,90,30,182,6,50
North Dakota,34,Ransom,1458.34,25,20,88,89,24,106,5,14
North Dakota,34,Richland,1459.34,22,25,110,95,19,139,13,43
North Dakota,34,Rolette,1460.34,26,96,44,73,55,41,4,55
North Dakota,34,Stark,1461.34,20,20,102,95,20,122,7,46
North Dakota,34,Stutsman,1462.34,22,27,118,91,22,167,6,41
North Dakota,34,Traill,1463.34,17,16,177,86,15,50,16,45
North Dakota,34,Walsh,1464.34,20,42,110,92,23,82,15,28
North Dakota,34,Ward,1465.34,21,40,177,82,23,199,3,44
North Dakota,34,Wells,1466.34,19,23,48,88,13,173,16,25
North Dakota,34,Williams,1467.34,26,38,131,78,25,186,8,63
Ohio,35,Adams,1468.35,9,58,60,86,28,63,2,58
Ohio,35,Allen,1469.35,16,54,103,83,39,530,14,66
Ohio,35,Ashtabula,1470.35,18,47,48,84,33,193,0,50
Ohio,35,Athens,1471.35,12,16,35,91,31,117,1,67
Ohio,35,Brown,1472.35,10,43,62,85,27,59,26,52
Ohio,35,Butler,1473.35,19,37,77,87,30,400,6,55
Ohio,35,Carroll,1474.35,12,31,31,88,21,70,27,57
Ohio,35,Champaign,1475.35,12,48,40,84,26,121,0,51
Ohio,35,Clark,1476.35,13,56,66,83,37,320,12,68
Ohio,35,Clermont,1477.35,14,40,102,88,27,117,13,53
Ohio,35,Clinton,1478.35,7,53,190,85,33,96,0,62
Ohio,35,Columbiana,1479.35,15,40,65,87,32,59,0,58
Ohio,35,Coshocton,1480.35,14,45,53,91,30,71,1,53
Ohio,35,Cuyahoga,1481.35,18,43,188,75,44,663,5,54
Ohio,35,Darke,1482.35,15,43,83,90,23,164,0,54
Ohio,35,Defiance,1483.35,9,42,101,93,29,118,0,46
Ohio,35,Erie,1484.35,19,42,58,87,32,298,12,49
Ohio,35,Fairfield,1485.35,13,31,94,89,25,157,12,54
Ohio,35,Franklin,1486.35,19,47,157,83,38,587,6,60
Ohio,35,Gallia,1487.35,16,56,159,82,28,112,1,76
Ohio,35,Geauga,1488.35,21,10,83,91,16,36,14,46
Ohio,35,Greene,1489.35,13,20,149,89,27,131,8,55
Ohio,35,Guernsey,1490.35,14,47,77,82,34,191,1,64
Ohio,35,Hamilton,1491.35,20,47,170,79,41,582,7,50
Ohio,35,Hancock,1492.35,11,34,65,92,31,116,0,49
Ohio,35,Highland,1493.35,9,53,90,87,31,82,0,61
Ohio,35,Knox,1494.35,16,27,88,87,25,19,0,51
Ohio,35,Lake,1495.35,25,22,53,87,26,118,8,53
Ohio,35,Licking,1496.35,19,40,63,85,29,141,10,62
Ohio,35,Logan,1497.35,14,49,69,93,30,115,0,58
Ohio,35,Lorain,1498.35,18,36,68,83,35,264,9,56
Ohio,35,Lucas,1499.35,19,51,160,78,43,885,6,51
Ohio,35,Madison,1500.35,14,42,77,92,25,73,17,60
Ohio,35,Mahoning,1501.35,15,36,132,84,39,405,16,50
Ohio,35,Marion,1502.35,15,62,82,76,40,155,1,64
Ohio,35,Miami,1503.35,18,41,62,92,27,69,8,59
Ohio,35,Montgomery,1504.35,15,47,149,82,42,490,9,58
Ohio,35,Morgan,1505.35,7,42,14,89,38,59,3,18
Ohio,35,Muskingum,1506.35,15,47,82,92,33,197,0,62
Ohio,35,Paulding,1507.35,6,37,47,92,25,88,2,58
Ohio,35,Pickaway,1508.35,11,46,59,88,28,156,14,62
Ohio,35,Portage,1509.35,14,20,61,90,29,118,14,60
Ohio,35,Richland,1510.35,11,55,61,84,32,201,16,56
Ohio,35,Ross,1511.35,17,56,96,85,34,237,0,62
Ohio,35,Sandusky,1512.35,20,47,83,89,31,194,0,58
Ohio,35,Scioto,1513.35,12,62,62,89,31,235,1,60
Ohio,35,Stark,1514.35,16,36,120,88,34,323,9,53
Ohio,35,Summit,1515.35,18,36,134,87,32,427,9,57
Ohio,35,Trumbull,1516.35,18,39,54,89,38,331,13,55
Ohio,35,Tuscarawas,1517.35,16,40,77,91,23,67,0,55
Ohio,35,Warren,1518.35,20,24,113,93,21,70,8,53
Ohio,35,Washington,1519.35,13,36,62,89,28,132,22,59
Ohio,35,Wayne,1520.35,12,26,85,88,21,102,0,44
Ohio,35,Williams,1521.35,13,48,95,94,27,93,0,60
Ohio,35,Wood,1522.35,14,17,127,93,23,70,12,52
Oklahoma,36,Adair,1523.36,13,90,78,71,34,376,4,50
Oklahoma,36,Atoka,1524.36,9,69,7,91,33,175,20,38
Oklahoma,36,Beaver,1525.36,10,38,76,84,21,101,13,0
Oklahoma,36,Beckham,1526.36,11,86,135,66,36,217,1,40
Oklahoma,36,Blaine,1527.36,16,63,95,88,35,143,19,33
Oklahoma,36,Bryan,1528.36,9,68,35,80,36,342,8,53
Oklahoma,36,Caddo,1529.36,9,63,24,77,35,250,12,46
Oklahoma,36,Canadian,1530.36,15,34,61,85,25,497,13,53
Oklahoma,36,Carter,1531.36,10,74,67,80,37,747,2,50
Oklahoma,36,Cherokee,1532.36,14,53,64,74,35,389,6,54
Oklahoma,36,Choctaw,1533.36,9,87,40,84,39,237,19,42
Oklahoma,36,Cimarron,1534.36,10,41,39,100,40,76,19,50
Oklahoma,36,Cleveland,1535.36,16,27,74,82,25,345,10,52
Oklahoma,36,Comanche,1536.36,16,66,110,80,42,969,19,55
Oklahoma,36,Craig,1537.36,13,65,106,87,29,230,6,29
Oklahoma,36,Creek,1538.36,15,56,40,69,30,188,28,47
Oklahoma,36,Custer,1539.36,10,51,114,86,34,450,5,40
Oklahoma,36,Delaware,1540.36,10,68,74,86,31,256,8,29
Oklahoma,36,Dewey,1541.36,5,42,68,100,16,38,43,20
Oklahoma,36,Garfield,1542.36,15,67,84,83,32,372,2,53
Oklahoma,36,Garvin,1543.36,9,67,41,80,31,213,13,46
Oklahoma,36,Grady,1544.36,10,47,49,72,30,273,23,46
Oklahoma,36,Grant,1545.36,2,27,100,91,26,260,26,67
Oklahoma,36,Greer,1546.36,8,84,206,82,18,273,3,20
Oklahoma,36,Haskell,1547.36,8,82,33,81,23,360,6,33
Oklahoma,36,Hughes,1548.36,14,77,7,82,40,165,14,71
Oklahoma,36,Jackson,1549.36,12,72,87,75,32,224,3,50
Oklahoma,36,Jefferson,1550.36,11,80,100,78,37,318,14,25
Oklahoma,36,Johnston,1551.36,12,79,38,77,31,304,15,43
Oklahoma,36,Kay,1552.36,11,71,68,67,37,493,1,50
Oklahoma,36,Kingfisher,1553.36,16,45,70,96,17,74,4,42
Oklahoma,36,Kiowa,1554.36,11,71,119,82,30,267,17,40
Oklahoma,36,Latimer,1555.36,6,52,95,73,27,281,9,33
Oklahoma,36,Le Flore,1556.36,11,77,12,84,36,293,31,48
Oklahoma,36,Lincoln,1557.36,13,53,34,78,29,185,35,53
Oklahoma,36,Logan,1558.36,10,31,18,79,18,185,26,36
Oklahoma,36,Love,1559.36,15,58,33,79,29,170,8,22
Oklahoma,36,McClain,1560.36,12,43,65,100,22,154,23,53
Oklahoma,36,McCurtain,1561.36,9,85,30,81,40,389,16,38
Oklahoma,36,McIntosh,1562.36,7,56,36,73,36,223,4,36
Oklahoma,36,Major,1563.36,5,39,84,78,14,130,17,25
Oklahoma,36,Marshall,1564.36,11,79,33,69,31,357,2,44
Oklahoma,36,Mayes,1565.36,8,64,40,81,24,302,0,44
Oklahoma,36,Murray,1566.36,14,84,47,79,31,171,0,60
Oklahoma,36,Muskogee,1567.36,11,73,59,80,39,677,1,56
Oklahoma,36,Noble,1568.36,13,43,73,86,27,200,11,36
Oklahoma,36,Nowata,1569.36,9,54,19,88,38,422,3,22
Oklahoma,36,Okfuskee,1570.36,6,67,54,77,31,237,8,20
Oklahoma,36,Oklahoma,1571.36,16,69,141,72,37,699,10,54
Oklahoma,36,Okmulgee,1572.36,10,67,31,79,37,312,28,49
Oklahoma,36,Osage,1573.36,12,44,7,27,29,495,27,50
Oklahoma,36,Ottawa,1574.36,9,65,66,73,35,234,2,43
Oklahoma,36,Pawnee,1575.36,12,54,18,86,38,271,27,71
Oklahoma,36,Payne,1576.36,16,26,75,87,26,224,1,51
Oklahoma,36,Pittsburg,1577.36,14,68,85,85,36,245,9,49
Oklahoma,36,Pontotoc,1578.36,14,59,79,79,34,649,7,37
Oklahoma,36,Pottawatomie,1579.36,14,59,68,78,34,480,2,73
Oklahoma,36,Pushmataha,1580.36,9,67,26,80,50,338,12,53
Oklahoma,36,Rogers,1581.36,13,37,45,80,22,129,18,55
Oklahoma,36,Seminole,1582.36,11,75,33,79,42,332,3,68
Oklahoma,36,Sequoyah,1583.36,7,73,12,82,34,600,29,45
Oklahoma,36,Stephens,1584.36,10,57,92,88,25,255,3,47
Oklahoma,36,Texas,1585.36,14,81,34,73,26,217,12,27
Oklahoma,36,Tulsa,1586.36,15,60,131,79,35,872,8,52
Oklahoma,36,Wagoner,1587.36,10,39,25,76,26,274,21,52
Oklahoma,36,Washington,1588.36,9,46,75,82,35,301,1,45
Oklahoma,36,Washita,1589.36,8,58,9,88,24,250,13,27
Oklahoma,36,Woods,1590.36,16,27,72,83,28,212,11,53
Oklahoma,36,Woodward,1591.36,16,74,91,78,21,241,4,49
Oregon,37,Baker,1592.37,17,40,131,67,30,142,13,24
Oregon,37,Benton,1593.37,15,11,157,78,24,144,9,49
Oregon,37,Clackamas,1594.37,16,21,107,70,23,128,7,47
Oregon,37,Clatsop,1595.37,15,34,127,66,38,190,2,26
Oregon,37,Columbia,1596.37,15,29,39,70,27,96,13,42
Oregon,37,Coos,1597.37,19,40,129,65,35,133,1,36
Oregon,37,Crook,1598.37,16,40,79,69,27,296,3,48
Oregon,37,Curry,1599.37,16,28,75,68,37,142,1,29
Oregon,37,Deschutes,1600.37,17,34,119,69,25,219,13,41
Oregon,37,Douglas,1601.37,15,44,76,67,34,118,3,49
Oregon,37,Grant,1602.37,21,24,146,78,28,106,17,42
Oregon,37,Harney,1603.37,14,34,133,62,22,154,8,33
Oregon,37,Hood River,1604.37,18,36,312,80,22,99,0,43
Oregon,37,Jackson,1605.37,15,37,131,67,32,248,12,45
Oregon,37,Jefferson,1606.37,17,76,93,61,38,184,8,54
Oregon,37,Klamath,1607.37,13,48,204,63,32,265,8,45
Oregon,37,Lane,1608.37,17,28,138,70,33,320,10,49
Oregon,37,Lincoln,1609.37,20,38,89,65,38,286,1,24
Oregon,37,Linn,1610.37,17,44,116,61,34,112,2,45
Oregon,37,Malheur,1611.37,14,64,68,71,29,398,2,40
Oregon,37,Marion,1612.37,12,54,107,65,32,275,10,49
Oregon,37,Morrow,1613.37,16,46,27,83,32,295,2,33
Oregon,37,Multnomah,1614.37,20,36,209,63,34,566,3,38
Oregon,37,Polk,1615.37,11,30,73,69,25,246,16,49
Oregon,37,Tillamook,1616.37,19,37,125,77,39,86,8,19
Oregon,37,Umatilla,1617.37,13,60,80,71,33,328,3,41
Oregon,37,Union,1618.37,13,31,124,72,27,132,11,45
Oregon,37,Wallowa,1619.37,24,13,219,82,28,59,11,19
Oregon,37,Wasco,1620.37,12,43,101,74,28,131,6,42
Oregon,37,Washington,1621.37,15,30,130,78,24,163,4,48
Oregon,37,Yamhill,1622.37,14,36,111,72,27,139,12,42
Pennsylvania,38,Adams,1623.38,14,28,75,87,27,128,0,47
Pennsylvania,38,Allegheny,1624.38,20,25,192,83,33,502,6,47
Pennsylvania,38,Armstrong,1625.38,22,30,54,66,28,123,22,44
Pennsylvania,38,Beaver,1626.38,15,28,67,64,30,309,15,55
Pennsylvania,38,Bedford,1627.38,10,33,46,89,22,126,3,37
Pennsylvania,38,Berks,1628.38,15,38,94,83,35,322,7,47
Pennsylvania,38,Blair,1629.38,14,36,116,85,31,294,11,53
Pennsylvania,38,Bradford,1630.38,16,37,194,84,31,147,2,42
Pennsylvania,38,Bucks,1631.38,18,14,97,88,19,145,6,49
Pennsylvania,38,Butler,1632.38,17,17,52,90,21,180,17,51
Pennsylvania,38,Cambria,1633.38,20,29,150,93,31,202,17,56
Pennsylvania,38,Carbon,1634.38,18,33,47,77,28,329,17,39
Pennsylvania,38,Centre,1635.38,14,8,95,94,21,106,13,48
Pennsylvania,38,Chester,1636.38,19,16,102,85,17,182,8,51
Pennsylvania,38,Clarion,1637.38,17,21,38,85,30,227,0,32
Pennsylvania,38,Clearfield,1638.38,17,32,56,84,31,221,1,43
Pennsylvania,38,Clinton,1639.38,23,28,65,83,32,275,2,43
Pennsylvania,38,Columbia,1640.38,18,18,92,74,28,143,0,51
Pennsylvania,38,Crawford,1641.38,14,31,78,87,27,98,0,40
Pennsylvania,38,Cumberland,1642.38,16,17,122,85,21,110,8,49
Pennsylvania,38,Dauphin,1643.38,18,46,173,77,40,537,14,47
Pennsylvania,38,Delaware,1644.38,19,23,153,86,31,546,4,55
Pennsylvania,38,Elk,1645.38,25,18,102,93,38,116,0,36
Pennsylvania,38,Erie,1646.38,19,38,82,82,36,282,10,44
Pennsylvania,38,Fayette,1647.38,18,46,61,70,37,266,27,48
Pennsylvania,38,Franklin,1648.38,12,42,97,82,26,213,1,51
Pennsylvania,38,Huntingdon,1649.38,21,33,75,84,26,183,1,42
Pennsylvania,38,Indiana,1650.38,21,16,69,88,25,209,0,49
Pennsylvania,38,Jefferson,1651.38,18,35,53,76,28,222,0,43
Pennsylvania,38,Juniata,1652.38,9,32,56,88,18,96,3,48
Pennsylvania,38,Lackawanna,1653.38,24,26,92,88,32,231,8,41
Pennsylvania,38,Lancaster,1654.38,14,30,120,85,22,186,11,50
Pennsylvania,38,Lawrence,1655.38,14,30,59,73,29,375,0,46
Pennsylvania,38,Lebanon,1656.38,14,35,102,85,27,218,10,50
Pennsylvania,38,Lehigh,1657.38,18,39,145,82,33,320,6,46
Pennsylvania,38,Luzerne,1658.38,20,30,97,85,35,314,10,42
Pennsylvania,38,Lycoming,1659.38,17,36,128,82,36,161,17,41
Pennsylvania,38,McKean,1660.38,23,39,76,86,34,209,1,39
